salary,car,label 
3942,7068,overspending
4019,7927,overspending
4588,2988,general
4539,3056,general
3647,6900,overspending
4438,3055,general
4351,7392,overspending
5356,6219,overspending
4026,6819,overspending
5025,6890,overspending
5115,5649,overspending
5126,2412,reasonable consumption
4031,5175,overspending
4866,6954,overspending
4176,3068,overspending
3505,1262,reasonable consumption
4848,1640,reasonable consumption
3872,5489,overspending
3572,5352,overspending
5429,3325,general
5155,6766,overspending
4457,1724,reasonable consumption
3517,5204,overspending
5164,1733,reasonable consumption
4472,6130,overspending
5189,7665,overspending
3504,4743,overspending
3941,6640,overspending
3559,7333,overspending
4805,1334,reasonable consumption
5364,4190,overspending
5491,5534,overspending
4166,2257,general
3931,5045,overspending
4102,7871,overspending
5165,3123,general
5368,2992,general
3692,6626,overspending
5134,3006,general
4395,5137,overspending
4551,6567,overspending
4806,1357,reasonable consumption
4731,3416,overspending
3805,5380,overspending
4262,2821,general
3774,3832,overspending
5110,3457,general
4319,3556,overspending
3801,6880,overspending
4304,3096,overspending
3638,2315,general
5487,7815,overspending
4461,1482,reasonable consumption
5073,3091,general
5174,2580,reasonable consumption
3603,7262,overspending
4994,6408,overspending
3709,5556,overspending
4924,1891,reasonable consumption
4995,6010,overspending
4359,4842,overspending
3728,2994,overspending
4174,1794,reasonable consumption
4490,2149,reasonable consumption
5110,5626,overspending
3619,6693,overspending
3826,2434,general
3699,3735,overspending
3841,5590,overspending
3512,4937,overspending
5389,3290,general
4313,7735,overspending
4434,4651,overspending
4286,1207,reasonable consumption
5095,4565,overspending
4773,2565,general
5390,4050,overspending
4250,5582,overspending
4299,3986,overspending
5295,6152,overspending
4513,4592,overspending
4403,4356,overspending
5400,5169,overspending
4152,4272,overspending
3559,2739,overspending
4835,7586,overspending
3926,3111,overspending
5029,6725,overspending
4427,5790,overspending
4489,5862,overspending
4561,2183,reasonable consumption
4789,2551,general
3838,7108,overspending
4904,6503,overspending
4419,3606,overspending
3631,7459,overspending
4725,5237,overspending
4161,2474,general
4647,7692,overspending
4687,5374,overspending
3540,7375,overspending
3755,3455,overspending
4861,7496,overspending
3715,3614,overspending
4741,2506,general
5044,3049,general
5125,3974,overspending
5108,6289,overspending
5096,6128,overspending
4280,5627,overspending
4071,2455,general
4243,1703,reasonable consumption
4458,7047,overspending
4625,2121,reasonable consumption
3773,2297,general
4425,4695,overspending
4351,1887,reasonable consumption
3808,4697,overspending
4115,5631,overspending
5215,3381,general
4461,5733,overspending
3668,5517,overspending
5477,3995,overspending
4946,7642,overspending
3758,4607,overspending
4180,3187,overspending
4911,7920,overspending
4670,2858,general
5048,6999,overspending
4376,2357,general
4362,4614,overspending
4314,7194,overspending
4902,3340,general
3550,2607,overspending
4922,4416,overspending
4472,1575,reasonable consumption
4442,3963,overspending
4742,6674,overspending
5381,3701,general
5338,7504,overspending
4790,7322,overspending
4597,1697,reasonable consumption
3948,6794,overspending
4205,6887,overspending
4354,5814,overspending
4803,2132,reasonable consumption
5189,5529,overspending
4442,4202,overspending
5192,5882,overspending
4923,4339,overspending
4089,5846,overspending
5142,4611,overspending
5146,5506,overspending
4721,1674,reasonable consumption
4068,1241,reasonable consumption
5217,4161,overspending
3565,5622,overspending
4954,2203,reasonable consumption
4407,2451,general
5465,3272,general
3647,3719,overspending
4872,1217,reasonable consumption
5276,3295,general
4154,2186,general
4756,5000,overspending
3532,3797,overspending
5165,2931,general
5287,7097,overspending
4483,2090,reasonable consumption
4043,2792,general
5207,4600,overspending
3664,4744,overspending
4579,6960,overspending
4817,7091,overspending
3892,5097,overspending
5336,5520,overspending
5199,5418,overspending
5133,2141,reasonable consumption
3825,6813,overspending
3928,4911,overspending
3852,7720,overspending
4124,1296,reasonable consumption
5058,5632,overspending
3913,2164,general
4400,5571,overspending
4113,6640,overspending
4049,1594,reasonable consumption
4627,2470,general
4920,5657,overspending
4805,5832,overspending
3704,6628,overspending
4328,1919,reasonable consumption
3766,3832,overspending
3502,1344,reasonable consumption
3935,5062,overspending
3938,6757,overspending
4974,6289,overspending
4886,1362,reasonable consumption
4407,3680,overspending
3761,1321,reasonable consumption
4282,6170,overspending
5300,3073,general
4443,2967,general
4233,3313,overspending
3605,6011,overspending
5380,2458,reasonable consumption
4922,5813,overspending
5070,1380,reasonable consumption
3625,2067,general
3709,2124,general
4802,2801,general
5317,5246,overspending
4608,2769,general
4777,7316,overspending
5134,2848,general
4581,4685,overspending
5445,4466,overspending
4568,7551,overspending
4241,6524,overspending
3521,2884,overspending
5179,7032,overspending
5383,7126,overspending
4146,4936,overspending
3851,6060,overspending
4608,1857,reasonable consumption
4211,3081,overspending
4963,1993,reasonable consumption
3509,4844,overspending
5234,4347,overspending
3957,2231,general
5226,5586,overspending
3652,3623,overspending
4883,7080,overspending
5422,3328,general
3892,5467,overspending
4140,3795,overspending
3863,3836,overspending
4753,5649,overspending
5455,5929,overspending
4706,7479,overspending
5364,7249,overspending
4556,5050,overspending
4059,4280,overspending
4802,3371,overspending
5364,4940,overspending
4667,4254,overspending
5262,1956,reasonable consumption
5334,2786,general
3737,1298,reasonable consumption
4442,4001,overspending
4986,4543,overspending
5425,5081,overspending
4362,5994,overspending
5080,4634,overspending
4925,5072,overspending
4520,4233,overspending
5003,1929,reasonable consumption
4406,5992,overspending
4262,7846,overspending
4594,3459,overspending
4345,2376,general
4892,6910,overspending
4780,7644,overspending
3566,4276,overspending
4516,4040,overspending
3598,7881,overspending
5084,7756,overspending
5382,2481,reasonable consumption
4447,5339,overspending
3517,5633,overspending
3686,2534,general
4794,5163,overspending
3876,7864,overspending
3981,2568,general
4233,4817,overspending
3937,7774,overspending
4619,3881,overspending
3781,1774,reasonable consumption
4031,7249,overspending
3734,4014,overspending
5083,2325,reasonable consumption
4935,7543,overspending
4888,7135,overspending
3574,7597,overspending
4353,3695,overspending
3662,5766,overspending
4182,1325,reasonable consumption
3983,6761,overspending
3957,6040,overspending
4750,3040,general
5497,5744,overspending
4330,2217,general
5261,5696,overspending
4890,6186,overspending
3948,5359,overspending
4235,2650,general
3989,5104,overspending
3879,7727,overspending
3725,7979,overspending
4483,5087,overspending
5201,4869,overspending
4778,7902,overspending
4841,5309,overspending
3862,7023,overspending
4536,3769,overspending
3649,3252,overspending
3744,4491,overspending
5410,3964,overspending
4883,7903,overspending
4703,5808,overspending
4481,1938,reasonable consumption
4222,3570,overspending
5038,6277,overspending
4703,7339,overspending
3587,6035,overspending
5452,1411,reasonable consumption
5145,6346,overspending
3514,2361,general
3748,1319,reasonable consumption
5326,3765,overspending
3540,7285,overspending
5121,5383,overspending
4151,7509,overspending
4923,3218,general
5390,3802,overspending
4545,7842,overspending
4672,4403,overspending
5033,5907,overspending
3874,6760,overspending
4732,4723,overspending
3727,5777,overspending
4459,5308,overspending
3818,2505,general
3889,6009,overspending
4169,6370,overspending
3756,3314,overspending
3577,6361,overspending
3588,3974,overspending
4100,3027,overspending
4790,2438,general
5463,2477,reasonable consumption
4236,6170,overspending
3617,3897,overspending
5221,3494,general
4705,1826,reasonable consumption
4894,4055,overspending
3936,7909,overspending
4689,7188,overspending
4687,5349,overspending
4198,2711,general
5171,6391,overspending
5048,1356,reasonable consumption
5095,5207,overspending
4000,3985,overspending
5436,2650,reasonable consumption
3550,2873,overspending
4129,7164,overspending
5431,4271,overspending
4113,4999,overspending
4178,3853,overspending
4318,3484,overspending
5189,6572,overspending
5163,7134,overspending
3608,4590,overspending
4849,4216,overspending
3628,1240,reasonable consumption
4870,3576,overspending
5170,7014,overspending
4285,7479,overspending
4180,3204,overspending
4658,1736,reasonable consumption
5226,5846,overspending
4622,7367,overspending
4041,5953,overspending
4309,6790,overspending
4714,5864,overspending
5446,5049,overspending
3527,6720,overspending
5478,7114,overspending
5474,2954,general
4010,4013,overspending
4153,2733,general
4214,6352,overspending
4801,5145,overspending
4257,7192,overspending
4671,6657,overspending
4050,7031,overspending
5439,1366,reasonable consumption
4486,3324,overspending
5476,2708,reasonable consumption
5285,5369,overspending
3959,5516,overspending
